,id,title,summary,content,created_date,modified_date,published_date,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
39,933191,"Bank Negara issues digital guidelines for insurance, takaful sector","KUALA LUMPUR: Bank Negara Malaysia today issued the Discussion Paper on Licensing Framework for Digital Insurers and Takaful Operators (DITOs).
The discussion paper outlined the proposed framework for licensing new DITOs to encourage digital innovation in the insurance and takaful ...","<p>KUALA LUMPUR: Bank Negara Malaysia today issued the Discussion Paper on Licensing Framework for Digital Insurers and Takaful Operators (DITOs).</p>
<p>The discussion paper outlined the proposed framework for licensing new DITOs to encourage digital innovation in the insurance and takaful sector.</p>
<p>The central bank also complemented its initiative on digital banks and digitalisation of the financial sector.</p>
<p>Bank Negara said DITOs are expected to contribute to a more inclusive, competitive, efficient insurance and takaful sector in line with evolving needs of consumers.</p>
<p>Gov",2022-01-04 20:00:53,2022-01-04 20:00:53,2022-01-04 19:52:33,Business,,https://assets.nst.com.my/images/articles/04dito_NSTfield_image_listing_featured_v2.var_1641297148.jpg,https://assets.nst.com.my/images/articles/bnm_nshamsiah_1641297141.jpg,77,NST,https://www.nst.com.my/business
40,933171,Bursa Malaysia ends lower on lack of market catalyst ,"KUALA LUMPUR: Bursa Malaysia remained in a bearish mode at the close today due to the lack of market catalysts, a dealer said.
At 5 pm, the benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) fell 7.15 points to end at 1,541.9 compared with ...","<p>KUALA LUMPUR: Bursa Malaysia remained in a bearish mode at the close today due to the lack of market catalysts, a dealer said.</p>
<p>At 5 pm, the benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) fell 7.15 points to end at 1,541.9 compared with Monday's closing of 1,549.05.</p>
<p>The index, which opened 1.87 points firmer at 1,550.92, moved between 1,536.52 and 1,551.33 throughout the day.</p>
<p> Rakuten Trade Sdn Bhd vice-president of Equity Research, Thong Pak Leng said some investors are currently looking for value buys, especially among small-cap counters.</p>
<p>""Nonetheless, we prefer ",2022-01-04 19:40:27,2022-01-07 19:30:12,2022-01-04 19:24:57,Business,,https://assets.nst.com.my/images/articles/bursa04_NSTfield_image_listing_featured_v2.var_1641295492.jpg,https://assets.nst.com.my/images/articles/bursa30_1641295484.jpg,77,NST,https://www.nst.com.my/business
41,933167,MOH launches probe on 18 AEFI cases at Kajang Prison,KUALA LUMPUR (Jan 4): The National Pharmaceutical Regulatory Agency (NPRA) has verified a letter from the Kajang Prison regarding 18 cases of serious adverse event following immunisation (AEFI) reported among Covid-19 vaccine recipients under the Kajang Prison Vaccination Programme that went viral ...,"<p>KUALA LUMPUR (Jan 4): The National Pharmaceutical Regulatory Agency (NPRA) has verified a letter from the Kajang Prison regarding 18 cases of serious adverse event following immunisation (AEFI) reported among Covid-19 vaccine recipients under the Kajang Prison Vaccination Programme that went viral on social media.</p>
<p>NPRA director-general Dr Roshayati Mohamad Sani in a statement on Tuesday (Jan 4) said the AEFI report was classified as serious involving fatalities that are under investigation.</p>
<p>“Investigations are also being carried out by the Hulu Langat District Health Office an",2022-01-04 19:30:31,2022-01-04 19:30:31,2022-01-04 19:23:00,,,https://assets.theedgemarkets.com/Prison-Jail-Arrest_20220104191235_theedgemarkets.jpg?jqSUEH3x.3oLpK_mhFLamsqun1Bh6TwR,https://assets.theedgemarkets.com/Prison-Jail-Arrest_20220104191235_theedgemarkets.jpg?jqSUEH3x.3oLpK_mhFLamsqun1Bh6TwR,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
42,933169,Ringgit ends lower against US dollar on technical correction,"KUALA LUMPUR: The ringgit closed lower against the US dollar on Tuesday as the local note had been experiencing technical correction due to profit-taking activities, dealers said.
At 6 pm, the local currency was traded at 4.1860/1880 against the greenback from 4.1715/1740 at ...","<p>KUALA LUMPUR: The ringgit closed lower against the US dollar on Tuesday as the local note had been experiencing technical correction due to profit-taking activities, dealers said.</p>
<p>At 6 pm, the local currency was traded at 4.1860/1880 against the greenback from 4.1715/1740 at Monday's close.</p>
<p>A dealer said that in the immediate term, investors are expected to focus on a slew of economic data from the US such as the Purchasing Managers' Index numbers and the unemployment rate for clues on market direction.</p>
<p>He, however, said the higher commodity prices might help improve th",2022-01-04 19:30:39,2022-01-04 19:30:39,2022-01-04 19:22:43,Business,,https://assets.nst.com.my/images/articles/rig04_NSTfield_image_listing_featured_v2.var_1641295358.jpg,https://assets.nst.com.my/images/articles/Ringgit-reuters_1641295350.jpg,77,NST,https://www.nst.com.my/business
43,933165,Ex-policemen association lodges report against individual for insulting King,"KUALA LUMPUR (Jan 4): The Ex-Policemen Association of Malaysia (PBPM) has lodged a police report against an individual who launched an online petition expressing loss of confidence in Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah.
PBPM president Mokhtar Omar ...","<p>KUALA LUMPUR (Jan 4): The Ex-Policemen Association of Malaysia (PBPM) has lodged a police report against an individual who launched an online petition expressing loss of confidence in Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah.</p>
<p>PBPM president Mokhtar Omar said the action of this individual was a form of treason which incited people to hate the royal institution.</p>
<p>""We want police to conduct a thorough investigation against the individual who launched the petition and those supporting it,” he told reporters after lodging the report at the Dang Wa",2022-01-04 19:30:31,2022-01-04 19:30:31,2022-01-04 19:14:00,,,https://assets.theedgemarkets.com/Istana Negara 20210616 Zahid Izzani Mohd Said 7_20210706121634_theedgemarkets_5_1.jpg?01.ByMzwIp1AwKcgCri5MKs8OsrFClKB,https://assets.theedgemarkets.com/Istana Negara 20210616 Zahid Izzani Mohd Said 7_20210706121634_theedgemarkets_5_1.jpg?01.ByMzwIp1AwKcgCri5MKs8OsrFClKB,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
44,933157,AmBank BizRACE Season 3 closes with nine winners and over RM14 mil grants approved,"KUALA LUMPUR (Jan 4): Nine SMEs have emerged as winners in the AmBank BizRACE Season 3: Industrial Revolution 4.0 (IR 4.0), Digitalisation and Halal Quest tracks, with three winners for each track selected from over 2,000 registrations since its launch in July 2020.
And over 200 shortlisted ...","<p>KUALA LUMPUR (Jan 4): Nine SMEs have emerged as winners in the AmBank BizRACE Season 3: Industrial Revolution 4.0 (IR 4.0), Digitalisation and Halal Quest tracks, with three winners for each track selected from over 2,000 registrations since its launch in July 2020.</p>
<p>And over 200 shortlisted SMEs this season were provided with development programmes in the areas of IR4.0, Digtalisation and Halal certification, AmBank said in a statement. This is also the first ever AmBank BizRACE held virtually, in keeping with social distancing requirements.</p>
<p>The finalists were shortlisted base",2022-01-04 19:20:28,2022-01-04 19:20:28,2022-01-04 19:08:00,,,https://assets.theedgemarkets.com/AmBank-BizRACE-Season3-visual-rcvdviaemail-Tues04012022_20220104185551_ambank.jpg?8XUxx2W.52Vr2IMkQnCNLzXq_38a9l3m,https://assets.theedgemarkets.com/AmBank-BizRACE-Season3-visual-rcvdviaemail-Tues04012022_20220104185551_ambank.jpg?8XUxx2W.52Vr2IMkQnCNLzXq_38a9l3m,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
45,933155,MMEA intensifies sea patrols to curb criminal activities during monsoon season,"KUANTAN (Jan 4): The Malaysian Maritime Enforcement Agency (MMEA) continues to intensify patrols despite bad weather and rough seas during the monsoon season to curb criminal activities in the country's waters.
MMEA Deputy Director-General (Operations) Maritime Rear Admiral Datuk Kamaruszaman Abu ...","<p>KUANTAN (Jan 4): The Malaysian Maritime Enforcement Agency (MMEA) continues to intensify patrols despite bad weather and rough seas during the monsoon season to curb criminal activities in the country's waters.</p>
<p>MMEA Deputy Director-General (Operations) Maritime Rear Admiral Datuk Kamaruszaman Abu Hassan said based on the reports received, the bad sea conditions did not stop the smuggling of cigarettes and drugs as well as the encroachment by foreign fishermen.</p>
<p>“We believe they are always on standby at the country’s maritime borders and will make a move when our authorities are",2022-01-04 19:20:27,2022-01-04 19:20:27,2022-01-04 19:05:00,,,https://assets.theedgemarkets.com/MMEA_Facebook.jpg?cBoGH6n0JDH.X0uTvq7vC6jr_LoYqTzQ,https://assets.theedgemarkets.com/MMEA_Facebook.jpg?cBoGH6n0JDH.X0uTvq7vC6jr_LoYqTzQ,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
46,933159,Bank Negara issues discussion paper on licensing framework for DITOs,KUALA LUMPUR: Bank Negara has issued a discussion paper on licensing framework for digital insurers and takaful operators.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Bank Negara governor Tan Sri Nor Shamsiah Mohd Yunus</p>
                                                                                                                ",2022-01-04 19:20:47,2022-01-04 19:20:47,2022-01-04 18:58:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/04/1431194.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/04/1431194.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
47,933147,Raja Azura appointed as director of Ireka Corp,"KUALA LUMPUR (Jan 4): Former Yayasan Peneraju Pendidikan Bumiputera CEO Raja Azura Raja Mahayuddin has been appointed as an independent and non-executive director of Ireka Corp Bhd.
Raja Azura, 49, brings with her over 20 years of experience in the field of human ...","<p>KUALA LUMPUR (Jan 4): Former Yayasan Peneraju Pendidikan Bumiputera CEO Raja Azura Raja Mahayuddin has been appointed as an independent and non-executive director of Ireka Corp Bhd.</p>
<p>Raja Azura, 49, brings with her over 20 years of experience in the field of human capital, audit and nation building, said Ireka in a filing with Bursa Malaysia. </p>
<p>She had previously served Malaysia Airlines as chief internal auditor, as well as executive vice president for human capital.</p>
<p>She had also worked at Khazanah Nasional Bhd as senior vice president for strategic human capital managem",2022-01-04 19:00:30,2022-01-04 19:00:30,2022-01-04 18:48:00,,,https://assets.theedgemarkets.com/Ireka-2_20220104184506_ireka.com_.my_.jpg?UnhDrRCfOkZGQg9y.LSb3lnQ1Ma7U7lp,https://assets.theedgemarkets.com/Ireka-2_20220104184506_ireka.com_.my_.jpg?UnhDrRCfOkZGQg9y.LSb3lnQ1Ma7U7lp,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
48,933133,"Perodua falls short of 200,000-unit goal for 2021 as sales shrink 30% y-o-y on Covid-19, chip shortages and floods","KUALA LUMPUR (Jan 4): Carmaker Perusahaan Otomobil Kedua Sdn Bhd (Perodua) said its 2021 vehicle sales volume fell by 29.8% to 190,291 units, from 220,154 units sold in 2020, as the Covid-19 pandemic, the semiconductor chip supply disruption and recent floods adversely affected production.
“The 190,291 registrations ...","<p>KUALA LUMPUR (Jan 4): Carmaker Perusahaan Otomobil Kedua Sdn Bhd (Perodua) said its 2021 vehicle sales volume fell by 29.8% to 190,291 units, from 220,154 units sold in 2020, as the Covid-19 pandemic, the semiconductor chip supply disruption and recent floods adversely affected production.</p>
<p>“The 190,291 registrations were below our target of 200,000 units for 2021 as the challenges in 2021 was greater than anticipated,” Perodua President and Chief Executive Officer Datuk Zainal Abidin Ahmad said in a statement on Tuesday (Jan 4).</p>
<p>The group achieved the weaker-than-expected vehi",2022-01-04 18:50:53,2022-01-04 18:50:53,2022-01-04 18:44:00,,,https://assets.theedgemarkets.com/ZAINAL ABIDIN AHMAD 4_SAM_20220104184202_theedgemarkets.jpg?wegJ7QGCjc_dDrbuIZ_x.yGMVPxedkh0,https://assets.theedgemarkets.com/ZAINAL ABIDIN AHMAD 4_SAM_20220104184202_theedgemarkets.jpg?wegJ7QGCjc_dDrbuIZ_x.yGMVPxedkh0,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
49,933145,Savills expects higher residential sales and stable prices in 2022,"PETALING JAYA (Jan 4): Savills Malaysia’s top property predictions in 2022 include an expected higher residential sales and stable prices.
In a statement on Tuesday (Jan 4), Savills Malaysia shared its top property predictions in 2022 with comments by Savills Malaysia Group Managing ...","<p>PETALING JAYA (Jan 4): Savills Malaysia’s top property predictions in 2022 include an expected higher residential sales and stable prices.</p>
<p>In a statement on Tuesday (Jan 4), Savills Malaysia shared its top property predictions in 2022 with comments by Savills Malaysia Group Managing Director Datuk Paul Khong, Savills Malaysia Deputy Managing Director and Head of Capital Markets Nabeel Hussain, Savills Malaysia Executive Director Marcus Chia, Savills Malaysia Director of Industrial Agency Kevin Goh and Savills Malaysia Director of Retail Services Murli Menon.</p>
<p>Khong opined that ",2022-01-04 19:00:29,2022-01-04 19:00:29,2022-01-04 18:43:00,,,https://assets.theedgemarkets.com/Photo 1 Datuk Paul Khong.jpg?9WMlIzc1sFsAjGIIXlt_6.TOozFrTrIy,https://assets.theedgemarkets.com/Photo 1 Datuk Paul Khong.jpg?9WMlIzc1sFsAjGIIXlt_6.TOozFrTrIy,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
50,933131,Aneka Jaringan bags RM16m foundation works contract,"KUALA LUMPUR (Jan 4): Aneka Jaringan Holdings Bhd has bagged a RM16.1 million contract to undertake foundation works for an apartment project in Bukit Jalil.
The group said the contract, for the project in Taman Mutiara Bukit Jalil comprising two blocks ...","<p>KUALA LUMPUR (Jan 4): Aneka Jaringan Holdings Bhd has bagged a RM16.1 million contract to undertake foundation works for an apartment project in Bukit Jalil.</p>
<p>The group said the contract, for the project in Taman Mutiara Bukit Jalil comprising two blocks of apartments (748 units) and a podium, was awarded by Sterling Paradise Sdn Bhd.</p>
<p>The contract duration is from Wednesday (Jan 5) to Oct 4, said Aneka Jaringan.</p>
<p>The group said the contract is expected to contribute positively to its earnings and net assets for the financial year ending Aug 31, 2022 (FY22) and FY23.</p>
<",2022-01-04 18:50:52,2022-01-04 18:50:52,2022-01-04 18:35:00,,,https://assets.theedgemarkets.com/aneka_jaringan_holdings_bhd_20210423215449_anekajaringan.com__0.jpg?jNlq2AnbEXxTN.7aNX.tg_sca4E0HeU8,https://assets.theedgemarkets.com/aneka_jaringan_holdings_bhd_20210423215449_anekajaringan.com__0.jpg?jNlq2AnbEXxTN.7aNX.tg_sca4E0HeU8,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
51,933129,"Landslide at Jalan Kupang-Gerik-Jeli, motorists urged to be careful","IPOH (Jan 4): Road users are advised to be careful when passing through Jalan Kupang-Gerik-Jeli of Jalan Raya Timur Barat (JRTB) after the Banding Fisheries Centre in Gerik, which suffered cracks and sedimentation due to a landslide on Dec 19 last year.
...","<p>IPOH (Jan 4): Road users are advised to be careful when passing through Jalan Kupang-Gerik-Jeli of Jalan Raya Timur Barat (JRTB) after the Banding Fisheries Centre in Gerik, which suffered cracks and sedimentation due to a landslide on Dec 19 last year.</p>
<p>Perak Infrastructure, Energy, Water and Public Transport Committee chairman Datuk Mohd Zolkafly Harun said the incident occurred at about 6pm, involving the FT004 stretch at Section 158.60 on the right side of the road about three kilometres from the fisheries centre.</p>
<p>He said the Traffic Management Plan (TMP) has been implement",2022-01-04 18:50:52,2022-01-04 18:50:52,2022-01-04 18:34:00,,,https://assets.theedgemarkets.com/East-West-Highway-Gerik-landslide-Jan6.2021-filepix-svd-Tues04012022off-malaymail.com_20220104182237_bernamaviatwitter.jpg?BH8WUo.5IwG_XoJl7xszE7Fpysg1biy2,https://assets.theedgemarkets.com/East-West-Highway-Gerik-landslide-Jan6.2021-filepix-svd-Tues04012022off-malaymail.com_20220104182237_bernamaviatwitter.jpg?BH8WUo.5IwG_XoJl7xszE7Fpysg1biy2,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
52,933161,G3 Global appoints Alias as director,"KUALA LUMPUR: KUALA LUMPUR: G3 Global Bhd has appointed Malaysian civil service veteran Datuk Seri Alias Ahmad as an independent non-executive director and chairman, effective today.
In an exchange filing today, G3 Global said Alias would succeed Datuk Wan Khalik ...","<p>KUALA LUMPUR: KUALA LUMPUR: G3 Global Bhd has appointed Malaysian civil service veteran Datuk Seri Alias Ahmad as an independent non-executive director and chairman, effective today.</p>
<p>In an exchange filing today, G3 Global said Alias would succeed Datuk Wan Khalik Wan Muhammad as the company's director and executive chairman, who has tendered his resignation.</p>
<p>Alias, who served as the secretary-general of the Education Ministry before retiring on May 22, 2018, looks forward to working closely with fellow board members and the management of G3 Global.</p>
<p>He seeks to provide t",2022-01-04 19:20:57,2022-01-04 19:20:57,2022-01-04 18:26:33,Business,,https://assets.nst.com.my/images/articles/04G3_NSTfield_image_listing_featured_v2.var_1641294705.jpg,https://assets.nst.com.my/images/articles/Dato%27_Sri_Alias_bin_Ahmad.jpg_1641291981.jpg,77,NST,https://www.nst.com.my/business
53,933113,G3 Global appoints Alia as director,"KUALA LUMPUR: G3 Global Bhd has appointed Malaysian civil service veteran Datuk Seri Alias Ahmad as an independent non-executive director and chairman, effective today.
In an exchange filing today, G3 Global said Alia would succeed Datuk Wan Khalik Wan Muhammad ...","<p>KUALA LUMPUR: G3 Global Bhd has appointed Malaysian civil service veteran Datuk Seri Alias Ahmad as an independent non-executive director and chairman, effective today.</p>
<p>In an exchange filing today, G3 Global said Alia would succeed Datuk Wan Khalik Wan Muhammad as the company's director and executive chairman, who has tendered his resignation.</p>
<p>Alias, who served as the secretary-general of the Education Ministry before retiring on May 22, 2018, looks forward to working closely with fellow board members and the management of G3 Global.</p>
<p>He seeks to provide the experience a",2022-01-04 18:30:26,2022-01-04 18:30:26,2022-01-04 18:26:33,Business,,https://assets.nst.com.my/images/articles/04G3_NSTfield_image_listing_featured_v2.var_1641291988.jpg,https://assets.nst.com.my/images/articles/Dato%27_Sri_Alias_bin_Ahmad.jpg_1641291981.jpg,77,NST,https://www.nst.com.my/business
54,933111,Radia Bukit Jelutong to be a students hub with the entry of Netherlands Maritime University College,"KUALA LUMPUR: UEM Sunrise Bhd and Sime Darby Property Bhd's joint-venture (JV) development, Radia Bukit Jelutong, is expected to be the next bustling student hub with the entry of Netherlands Maritime University College (NMUC) at the township. 
In a joint ...","<p>KUALA LUMPUR: UEM Sunrise Bhd and Sime Darby Property Bhd's joint-venture (JV) development, Radia Bukit Jelutong, is expected to be the next bustling student hub with the entry of Netherlands Maritime University College (NMUC) at the township. </p>
<p>In a joint statement today, the developers said its JV company had signed a memorandum of understanding (MoU) with NMUC to set up a campus in Radia.</p>
<p>""With an expected enrolment of more than a thousand students, this will catalyse the new and modern township into becoming a bustling student hub and a lively retail and commercial location",2022-01-04 18:30:26,2022-01-04 18:30:26,2022-01-04 18:18:55,Business,,https://assets.nst.com.my/images/articles/04radia_NSTfield_image_listing_featured_v2.var_1641291530.jpg,https://assets.nst.com.my/images/articles/1.jpg_1641291521.jpg,77,NST,https://www.nst.com.my/business
55,933115,G3 Global appoints Alias Ahmad as chairman,"KUALA LUMPUR: G3 Global Bhd has appointed civil service veteran Datuk Seri Alias Ahmad as independent non-executive director and chairman with effect from Jan 4, 2022.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Datuk Seri Alias Ahmad</p>
                                                                                                                                              ",2022-01-04 18:30:46,2022-01-04 18:30:46,2022-01-04 18:18:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/04/1431146.jpeg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/04/1431146.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
56,933109,"Cabinet reshuffle only a speculation, focus now on floods, Covid-19, says PM","ALOR GAJAH (Jan 4): There will be no Cabinet reshuffle for now as the government is focusing on more pressing issues affecting the people, namely floods and Covid-19, Datuk Seri Ismail Sabri Yaakob stressed.
Not only did he describe it (Cabinet ...","<p>ALOR GAJAH (Jan 4): There will be no Cabinet reshuffle for now as the government is focusing on more pressing issues affecting the people, namely floods and Covid-19, Datuk Seri Ismail Sabri Yaakob stressed.</p>
<p>Not only did he describe it (Cabinet reshuffle) as mere speculation, the Prime Minister also said it was a non-issue as the country was still struggling to cope with the monsoon season and the pandemic.</p>
<p>“Yes, people are talking, names are being mentioned, it’s normal. I have said it before, my focus is now on the floods, so I don’t want to talk about whether or not there w",2022-01-04 18:20:57,2022-01-04 18:20:57,2022-01-04 18:10:00,,,https://assets.theedgemarkets.com/9174-PM-Ismail-Sabri-Merdeka118-Twr-Peak-Install-Completn-Cer-Nov30.2021-ZHD_20220104180541_theedgemarkets.jpg?uonK4GVeu0Ikv2lbBDDLuACu8tOzxDYV,https://assets.theedgemarkets.com/9174-PM-Ismail-Sabri-Merdeka118-Twr-Peak-Install-Completn-Cer-Nov30.2021-ZHD_20220104180541_theedgemarkets.jpg?uonK4GVeu0Ikv2lbBDDLuACu8tOzxDYV,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
57,933103,Aneka bags RM16.1mil foundation works contract,KUALA LUMPUR: Aneka Jaringan Holdings Bhd has secured a RM16.1mil contract from Sterling Paradise Sdn Bhd for foundation works.,"<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                     ",2022-01-04 18:10:52,2022-01-04 18:10:52,2022-01-04 17:59:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/04/1431125.JPG&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/04/1431125.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
58,933093,Bursa Malaysia ends lower on Jan 4 on lack of market catalyst,"KUALA LUMPUR (Jan 4): Bursa Malaysia remained in a bearish mode at the close on Tuesday (Jan 4) due to the lack of market catalysts, a dealer said.
At 5pm, the benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) fell 7.15 points to end ...","<p>KUALA LUMPUR (Jan 4): Bursa Malaysia remained in a bearish mode at the close on Tuesday (Jan 4) due to the lack of market catalysts, a dealer said.</p>
<p>At 5pm, the benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) fell 7.15 points to end at 1,541.9, compared with Monday's closing of 1,549.05.</p>
<p>The index, which opened 1.87 points firmer at 1,550.92, moved between 1,536.52 and 1,551.33 throughout the day.</p>
<p>Rakuten Trade Sdn Bhd vice-president of Equity Research, Thong Pak Leng said some investors are currently looking for value buys, especially among small-cap counters.</p>
<p>“Non",2022-01-04 17:50:26,2022-01-04 17:50:26,2022-01-04 17:48:00,,,https://assets.theedgemarkets.com/closing-market-down_20220104174452_theedgemarkets.jpg?OWgD4DjCR5MzVHB8ufkiY1bUmlefEPBJ,https://assets.theedgemarkets.com/closing-market-down_20220104174452_theedgemarkets.jpg?OWgD4DjCR5MzVHB8ufkiY1bUmlefEPBJ,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
59,933095,MPOB to hold Review & Outlook Seminar 2022 on Jan 13,"KUALA LUMPUR: The Malaysian Palm Oil Board (MPOB) is organising a Palm Oil Economic Review and Outlook (R&amp;O) Seminar 2022 on January 13 to disseminate information regarding the performance of the Malaysian oil palm industry in 2021, market prospects and price outlook for 2022.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                        <p class=""caption"">Plantation Industries and Commodities Minister Datuk Zuraida Kamaruddin -AZMAN GHANI/The Star </p>
                                                                      ",2022-01-04 17:50:37,2022-01-04 17:50:37,2022-01-04 17:40:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/04/1431104.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/04/1431104.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
60,933085,Bursa Malaysia ends lower on continuous profit-taking,"KUALA LUMPUR: Bursa Malaysia saw a follow through selling pressure on Tuesday, pushing the benchmark index lower.","<div class=""inline-img"">
                    <div class=""story-image"">
                                                                                                                                                                                            
                                                                                                                                                                                                                                                            </div>
                </div>
                                    
                     ",2022-01-04 17:40:37,2022-01-04 17:40:37,2022-01-04 17:22:00,,,//images.weserv.nl/?url=https://apicms.thestar.com.my/uploads/images/2022/01/04/1431073.jpg&w=300,https://apicms.thestar.com.my/uploads/images/2022/01/04/1431073.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
61,933091,Sabah and Petronas launch Sabah gas master plan,KUALA LUMPUR (Jan 4): The Sabah state government and Petroliam Nasional Bhd (Petronas) on Tuesday (Jan 4) launched the Sabah gas master plan that serves as a reference for both parties in guiding the way forward for the further development of natural ...,"<p>KUALA LUMPUR (Jan 4): The Sabah state government and Petroliam Nasional Bhd (Petronas) on Tuesday (Jan 4) launched the Sabah gas master plan that serves as a reference for both parties in guiding the way forward for the further development of natural gas in the state.</p>
<p>The master plan, which is the result of a joint study between the Sabah government and Petronas, is a testament of the collaborative effort between both parties to sustainably pursue the full potential of the domestic natural gas industry, said the chief minister's department and the national oil company in a joint stat",2022-01-04 17:50:25,2022-01-04 17:50:25,2022-01-04 17:19:00,,,https://assets.theedgemarkets.com/Petronas 2_Sabah_20220104171349_petronas.jpg?90_sMgYQYhs42xQyl63HnVb8gqqMgcCQ,https://assets.theedgemarkets.com/Petronas 2_Sabah_20220104171349_petronas.jpg?90_sMgYQYhs42xQyl63HnVb8gqqMgcCQ,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
62,933081,Sabah and Petronas launch Sabah gas masterplan,KUALA LUMPUR (Jan 4): The Sabah state government and Petroliam Nasional Bhd (Petronas) on Tuesday (Jan 4) launched the Sabah gas masterplan that serves as a reference for both parties in guiding the way forward for the further development of natural gas ...,"<p>KUALA LUMPUR (Jan 4): The Sabah state government and Petroliam Nasional Bhd (Petronas) on Tuesday (Jan 4) launched the Sabah gas masterplan that serves as a reference for both parties in guiding the way forward for the further development of natural gas in the state.</p>
<p>The masterplan, which is the result of a joint study between the Sabah government and Petronas, is a testament of the collaborative effort between both parties to sustainably pursue the full potential of the domestic natural gas industry, said the chief minister's department and the national oil company in a joint statem",2022-01-04 17:30:43,2022-01-04 17:30:43,2022-01-04 17:19:00,,,https://assets.theedgemarkets.com/Petronas 2_Sabah_20220104171349_petronas.jpg?90_sMgYQYhs42xQyl63HnVb8gqqMgcCQ,https://assets.theedgemarkets.com/Petronas 2_Sabah_20220104171349_petronas.jpg?90_sMgYQYhs42xQyl63HnVb8gqqMgcCQ,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
63,933071,"Sabah Gas Masterplan launched, boasting new LNG facility","KUALA LUMPUR: Sabah will have a new liquefied natural gas (LNG) facility with a capacity of 2.0 million tonnes per annum (MTPA) at the Sipitang Oil and Gas Industrial Park.
Sabah will also have a suite of petrochemical derivative options to ...","<p>KUALA LUMPUR: Sabah will have a new liquefied natural gas (LNG) facility with a capacity of 2.0 million tonnes per annum (MTPA) at the Sipitang Oil and Gas Industrial Park.</p>
<p>Sabah will also have a suite of petrochemical derivative options to attract investors and take up a more prominent role in gas marketing and distribution with 120 MMscfd volume of gas to be made available for development of key industries in the state.</p>
<p>All these are distinct investment opportunities with the launch of the Sabah Gas Masterplan by Petroliam Nasional Bhd (Petronas) and the state government tod",2022-01-04 17:00:16,2022-01-04 17:00:16,2022-01-04 16:56:38,Business,,https://assets.nst.com.my/images/articles/sabaplan04_NSTfield_image_listing_featured_v2.var_1641286594.jpg,https://assets.nst.com.my/images/articles/petr.jpeg_1641286587.jpg,77,NST,https://www.nst.com.my/business
